filename;num_nodes;num_edges;node_degrees;average_shortest_path_length;density;num_nodes_subcircuit;num_nodes_pin;num_nodes_net;num_nodes_component;num_components_R;num_components_C;num_components_V;num_components_M;num_components_D;num_components_Q;num_components_I;num_components_L
LT1117_TA04_star.gpickle;41;48;{'XU1': 3, 'XU1.p1': 2, 'N001': 4, 'XU1.p2': 2, 'OUT': 4, 'XU1.p3': 2, 'IN': 3, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, '0': 8, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'Q1': 3, 'Q1.collector': 2, 'Q1.base': 2, 'N002': 3, 'Q1.emitter': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'SHDN': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'V2': 2, 'V2.pos': 2, 'V2.neg': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};5;0.05853658536585366;1;24;6;10;5.0;2.0;2.0;;;1.0;;
LT1117_TA10_star.gpickle;32;38;{'XU1': 3, 'XU1.p1': 2, 'N001': 4, 'XU1.p2': 2, 'OUT': 5, 'XU1.p3': 2, 'IN': 4, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, '0': 6, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2};4;0.07661290322580645;1;19;4;8;3.0;3.0;1.0;;1.0;;;
LT1121-3.3_TA02_star.gpickle;25;28;{'V1': 2, 'V1.pos': 2, 'IN': 3, 'V1.neg': 2, '0': 4, 'Rload': 2, 'Rload.1': 2, 'OUT': 3, 'Rload.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'XU1': 8, 'XU1.p1': 2, 'XU1.p2': 2, 'MP_01': 1, 'XU1.p3': 2, 'XU1.p4': 2, 'MP_02': 1, 'XU1.p5': 2, 'XU1.p6': 2, 'MP_03': 1, 'XU1.p7': 2, 'MP_04': 1, 'XU1.p8': 2};4;0.09333333333333334;1;14;7;3;1.0;1.0;1.0;;;;;
LT1129-5_TA01_star.gpickle;18;22;{'V1': 2, 'V1.pos': 2, 'IN': 3, 'V1.neg': 2, '0': 4, 'Rload': 2, 'Rload.1': 2, 'OUT': 4, 'Rload.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'XU1': 5, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2};4;0.1437908496732026;1;11;3;3;1.0;1.0;1.0;;;;;
LT1158_F18_star.gpickle;67;82;{'V1': 2, 'V1.pos': 2, 'IN': 5, 'V1.neg': 2, '0': 8, 'V2': 2, 'V2.pos': 2, 'N004': 2, 'V2.neg': 2, 'XU1': 16, 'XU1.p1': 2, 'N001': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'MP_01': 1, 'XU1.p4': 2, 'N006': 3, 'XU1.p5': 2, 'N007': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'N008': 2, 'XU1.p9': 2, 'XU1.p10': 2, 'MP_02': 1, 'XU1.p11': 2, 'OUT': 4, 'XU1.p12': 2, 'N005': 5, 'XU1.p13': 2, 'XU1.p14': 2, 'N003': 3, 'XU1.p15': 2, 'XU1.p16': 2, 'N002': 3, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'M§Q1': 3, 'M§Q1.drain': 2, 'M§Q1.gate': 2, 'M§Q1.source': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'D2': 2, 'D2.anode': 2, 'D2.cathode': 2};5;0.0370872908186341;1;41;13;12;3.0;4.0;2.0;1.0;2.0;;;
LT1160_TA01_star.gpickle;64;80;{'XU1': 14, 'XU1.p1': 2, 'N001': 6, 'XU1.p2': 2, 'N004': 2, 'XU1.p3': 2, 'N006': 2, 'XU1.p4': 2, 'N003': 2, 'XU1.p5': 2, '0': 10, 'XU1.p6': 2, 'XU1.p7': 2, 'MP_01': 1, 'XU1.p8': 2, 'N007': 3, 'XU1.p9': 2, 'XU1.p10': 2, 'XU1.p11': 2, 'OUT': 5, 'XU1.p12': 2, 'N005': 3, 'XU1.p13': 2, 'XU1.p14': 2, 'N002': 3, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'V2': 2, 'V2.pos': 2, 'V2.neg': 2, 'V3': 2, 'V3.pos': 2, 'V3.neg': 2, 'M§Q1': 3, 'M§Q1.drain': 2, 'IN': 3, 'M§Q1.gate': 2, 'M§Q1.source': 2, 'M§Q2': 3, 'M§Q2.drain': 2, 'M§Q2.gate': 2, 'M§Q2.source': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'V4': 2, 'V4.pos': 2, 'V4.neg': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'Lload': 2, 'Lload.1': 2, 'Lload.2': 2};5;0.03968253968253968;1;40;11;12;1.0;3.0;4.0;2.0;1.0;;;1.0
LT1162_TA01_star.gpickle;64;80;{'V1': 2, 'V1.pos': 2, 'N001': 6, 'V1.neg': 2, '0': 10, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N003': 2, 'V2': 2, 'V2.pos': 2, 'N004': 2, 'V2.neg': 2, 'V3': 2, 'V3.pos': 2, 'N006': 2, 'V3.neg': 2, 'M§Q1': 3, 'M§Q1.drain': 2, 'IN': 3, 'M§Q1.gate': 2, 'N005': 3, 'M§Q1.source': 2, 'OUT': 5, 'M§Q2': 3, 'M§Q2.drain': 2, 'M§Q2.gate': 2, 'N007': 3, 'M§Q2.source': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'N002': 3, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'V4': 2, 'V4.pos': 2, 'V4.neg': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'Lload': 2, 'Lload.1': 2, 'Lload.2': 2, 'XU2': 14, 'XU2.p1': 2, 'XU2.p2': 2, 'XU2.p3': 2, 'XU2.p4': 2, 'XU2.p5': 2, 'XU2.p6': 2, 'XU2.p7': 2, 'MP_01': 1, 'XU2.p8': 2, 'XU2.p9': 2, 'XU2.p10': 2, 'XU2.p11': 2, 'XU2.p12': 2, 'XU2.p13': 2, 'XU2.p14': 2};5;0.03968253968253968;1;40;11;12;1.0;3.0;4.0;2.0;1.0;;;1.0
LT1170_TA01_star.gpickle;43;50;{'V1': 2, 'V1.pos': 2, 'IN': 4, 'V1.neg': 2, '0': 7, 'C1': 2, 'C1.1': 2, 'N004': 2, 'C1.2': 2, 'R1': 2, 'R1.1': 2, 'N003': 2, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'N002': 3, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'OUT': 4, 'R3.2': 2, 'D1': 2, 'D1.anode': 2, 'N001': 3, 'D1.cathode': 2, 'L1': 2, 'L1.1': 2, 'L1.2': 2, 'XU1': 5, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};5;0.05537098560354374;1;25;7;10;4.0;3.0;1.0;;1.0;;;1.0
LT1171_TA01_star.gpickle;43;50;{'V1': 2, 'V1.pos': 2, 'IN': 4, 'V1.neg': 2, '0': 7, 'C1': 2, 'C1.1': 2, 'N004': 2, 'C1.2': 2, 'R1': 2, 'R1.1': 2, 'N003': 2, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'N002': 3, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'OUT': 4, 'R3.2': 2, 'D1': 2, 'D1.anode': 2, 'N001': 3, 'D1.cathode': 2, 'L1': 2, 'L1.1': 2, 'L1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'XU1': 5, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2};5;0.05537098560354374;1;25;7;10;4.0;3.0;1.0;;1.0;;;1.0
LT1172HV_star.gpickle;40;46;{'L1': 2, 'L1.1': 2, 'IN': 3, 'L1.2': 2, 'N001': 3, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'OUT': 4, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N002': 3, 'R2': 2, 'R2.1': 2, 'R2.2': 2, '0': 6, 'R3': 2, 'R3.1': 2, 'N003': 2, 'R3.2': 2, 'N004': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'XU1': 5, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'I1': 2, 'I1.pos': 2, 'I1.neg': 2};5;0.05897435897435897;1;23;7;9;3.0;2.0;1.0;;1.0;;1.0;1.0
LT1172_TA01_star.gpickle;43;50;{'V1': 2, 'V1.pos': 2, 'IN': 4, 'V1.neg': 2, '0': 7, 'C1': 2, 'C1.1': 2, 'N004': 2, 'C1.2': 2, 'R1': 2, 'R1.1': 2, 'N003': 2, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'N002': 3, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'OUT': 4, 'R3.2': 2, 'D1': 2, 'D1.anode': 2, 'N001': 3, 'D1.cathode': 2, 'L1': 2, 'L1.1': 2, 'L1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'XU1': 5, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2};5;0.05537098560354374;1;25;7;10;4.0;3.0;1.0;;1.0;;;1.0
LT1173_star.gpickle;44;52;{'R2': 2, 'R2.1': 2, 'N003': 3, 'R2.2': 2, '0': 7, 'R1': 2, 'R1.1': 2, 'OUT': 4, 'R1.2': 2, 'L1': 2, 'L1.1': 2, 'IN': 5, 'L1.2': 2, 'N001': 3, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'Iload': 2, 'Iload.pos': 2, 'Iload.neg': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'XU1': 8, 'XU1.p1': 2, 'N002': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'MP_01': 1, 'XU1.p7': 2, 'MP_02': 1, 'XU1.p8': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2};5;0.05496828752642706;1;26;8;9;3.0;2.0;1.0;;1.0;;1.0;1.0
LT1175_TA01_star.gpickle;28;34;{'XU1': 7, 'XU1.p1': 2, 'IN': 4, 'XU1.p2': 2, 'XU1.p3': 2, 'OUT': 4, 'XU1.p4': 2, 'N002': 3, 'XU1.p5': 2, '0': 5, 'XU1.p6': 2, 'N001': 1, 'XU1.p7': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};4;0.08994708994708994;1;17;5;5;3.0;1.0;1.0;;;;;
LT1185_TA01_star.gpickle;32;38;{'XU1': 5, 'XU1.p1': 2, '0': 7, 'XU1.p2': 2, 'N002': 3, 'XU1.p3': 2, 'IN': 3, 'XU1.p4': 2, 'OUT': 4, 'XU1.p5': 2, 'N001': 2, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2};4;0.07661290322580645;1;19;5;7;4.0;2.0;1.0;;;;;
LT1241_TA06_star.gpickle;136;158;{'R1': 2, 'R1.1': 2, 'N017': 3, 'R1.2': 2, '0': 17, 'C1': 2, 'C1.1': 2, 'N018': 3, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'N015': 3, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'N014': 2, 'C3.2': 2, 'N013': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'N010': 4, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'N016': 3, 'M§Q1': 3, 'M§Q1.drain': 2, 'N004': 3, 'M§Q1.gate': 2, 'N012': 2, 'M§Q1.source': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'N011': 3, 'R7': 2, 'R7.1': 2, 'N006': 3, 'R7.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'C5': 2, 'C5.1': 2, 'N007': 3, 'C5.2': 2, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'C6': 2, 'C6.1': 2, 'N005': 5, 'C6.2': 2, 'R8': 2, 'R8.1': 2, 'N009': 2, 'R8.2': 2, 'D2': 2, 'D2.anode': 2, 'N008': 3, 'D2.cathode': 2, 'R9': 2, 'R9.1': 2, 'IN': 6, 'R9.2': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'N003': 3, 'C7': 2, 'C7.1': 2, 'C7.2': 2, 'L1': 2, 'L1.1': 2, 'N001': 2, 'L1.2': 2, 'L2': 2, 'L2.1': 2, 'L2.2': 2, 'L3': 2, 'L3.1': 2, 'L3.2': 2, 'D3': 2, 'D3.anode': 2, 'D3.cathode': 2, 'N002': 3, 'C8': 2, 'C8.1': 2, 'C8.2': 2, 'L4': 2, 'L4.1': 2, 'L4.2': 2, 'OUT': 4, 'C9': 2, 'C9.1': 2, 'C9.2': 2, 'R11': 2, 'R11.1': 2, 'R11.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'D4': 2, 'D4.anode': 2, 'D4.cathode': 2, 'D5': 2, 'D5.anode': 2, 'D5.cathode': 2, 'R12': 2, 'R12.1': 2, 'R12.2': 2, 'R13': 2, 'R13.1': 2, 'R13.2': 2, 'XU1': 8, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'D6': 2, 'D6.anode': 2, 'D6.cathode': 2};8;0.01721132897603486;1;79;21;35;14.0;9.0;1.0;1.0;6.0;;;4.0
LT1242_TA06_star.gpickle;140;162;{'R1': 2, 'R1.1': 2, 'N018': 3, 'R1.2': 2, '0': 17, 'C1': 2, 'C1.1': 2, 'N019': 3, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'N016': 3, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'N015': 2, 'C3.2': 2, 'N014': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'N011': 4, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'N017': 4, 'M§Q1': 3, 'M§Q1.drain': 2, 'N006': 3, 'M§Q1.gate': 2, 'N013': 2, 'M§Q1.source': 2, 'R8': 2, 'R8.1': 2, 'R8.2': 2, 'N012': 2, 'R9': 2, 'R9.1': 2, 'N007': 3, 'R9.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'C5': 2, 'C5.1': 2, 'N008': 3, 'C5.2': 2, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'C6': 2, 'C6.1': 2, 'N005': 5, 'C6.2': 2, 'R10': 2, 'R10.1': 2, 'N010': 2, 'R10.2': 2, 'D2': 2, 'D2.anode': 2, 'N009': 3, 'D2.cathode': 2, 'R13': 2, 'R13.1': 2, 'IN': 6, 'R13.2': 2, 'R14': 2, 'R14.1': 2, 'R14.2': 2, 'N003': 3, 'C7': 2, 'C7.1': 2, 'C7.2': 2, 'L1': 2, 'L1.1': 2, 'N001': 2, 'L1.2': 2, 'L3': 2, 'L3.1': 2, 'L3.2': 2, 'L2': 2, 'L2.1': 2, 'L2.2': 2, 'D3': 2, 'D3.anode': 2, 'D3.cathode': 2, 'N002': 3, 'C8': 2, 'C8.1': 2, 'C8.2': 2, 'L4': 2, 'L4.1': 2, 'L4.2': 2, 'OUT': 4, 'C9': 2, 'C9.1': 2, 'C9.2': 2, 'R15': 2, 'R15.1': 2, 'R15.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'D4': 2, 'D4.anode': 2, 'N004': 2, 'D4.cathode': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'D5': 2, 'D5.anode': 2, 'D5.cathode': 2, 'R17': 2, 'R17.1': 2, 'R17.2': 2, 'R18': 2, 'R18.1': 2, 'R18.2': 2, 'XU1': 8, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'D6': 2, 'D6.anode': 2, 'D6.cathode': 2, 'C10': 2, 'C10.1': 2, 'C10.2': 2};8;0.016649537512846865;1;81;22;36;14.0;10.0;1.0;1.0;6.0;;;4.0
LT1243_TA06_star.gpickle;136;158;{'R1': 2, 'R1.1': 2, 'N017': 3, 'R1.2': 2, '0': 17, 'C1': 2, 'C1.1': 2, 'N018': 3, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'N015': 3, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'N014': 2, 'C3.2': 2, 'N013': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'N010': 4, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'N016': 4, 'M§Q1': 3, 'M§Q1.drain': 2, 'N004': 3, 'M§Q1.gate': 2, 'N012': 2, 'M§Q1.source': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'N011': 2, 'R7': 2, 'R7.1': 2, 'N006': 3, 'R7.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'C5': 2, 'C5.1': 2, 'N007': 3, 'C5.2': 2, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'C6': 2, 'C6.1': 2, 'N005': 5, 'C6.2': 2, 'R8': 2, 'R8.1': 2, 'N009': 2, 'R8.2': 2, 'D2': 2, 'D2.anode': 2, 'N008': 3, 'D2.cathode': 2, 'R9': 2, 'R9.1': 2, 'IN': 6, 'R9.2': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'N003': 3, 'C7': 2, 'C7.1': 2, 'C7.2': 2, 'L1': 2, 'L1.1': 2, 'N001': 2, 'L1.2': 2, 'L2': 2, 'L2.1': 2, 'L2.2': 2, 'L3': 2, 'L3.1': 2, 'L3.2': 2, 'D3': 2, 'D3.anode': 2, 'D3.cathode': 2, 'N002': 3, 'C8': 2, 'C8.1': 2, 'C8.2': 2, 'L4': 2, 'L4.1': 2, 'L4.2': 2, 'OUT': 4, 'C9': 2, 'C9.1': 2, 'C9.2': 2, 'R11': 2, 'R11.1': 2, 'R11.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'D4': 2, 'D4.anode': 2, 'D4.cathode': 2, 'D5': 2, 'D5.anode': 2, 'D5.cathode': 2, 'R12': 2, 'R12.1': 2, 'R12.2': 2, 'R13': 2, 'R13.1': 2, 'R13.2': 2, 'XU1': 8, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'C10': 2, 'C10.1': 2, 'C10.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};7;0.01721132897603486;1;79;21;35;14.0;10.0;1.0;1.0;5.0;;;4.0
LT1244_TA06_star.gpickle;140;162;{'R1': 2, 'R1.1': 2, 'N018': 3, 'R1.2': 2, '0': 17, 'C1': 2, 'C1.1': 2, 'N019': 3, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'N016': 3, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'N015': 2, 'C3.2': 2, 'N014': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'N011': 4, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'N017': 4, 'M§Q1': 3, 'M§Q1.drain': 2, 'N004': 3, 'M§Q1.gate': 2, 'N013': 2, 'M§Q1.source': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'N012': 2, 'R7': 2, 'R7.1': 2, 'N007': 3, 'R7.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'C5': 2, 'C5.1': 2, 'N008': 3, 'C5.2': 2, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'C6': 2, 'C6.1': 2, 'N006': 5, 'C6.2': 2, 'R8': 2, 'R8.1': 2, 'N010': 2, 'R8.2': 2, 'D2': 2, 'D2.anode': 2, 'N009': 3, 'D2.cathode': 2, 'R9': 2, 'R9.1': 2, 'IN': 6, 'R9.2': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'N003': 3, 'C7': 2, 'C7.1': 2, 'C7.2': 2, 'L1': 2, 'L1.1': 2, 'N001': 2, 'L1.2': 2, 'L2': 2, 'L2.1': 2, 'L2.2': 2, 'L3': 2, 'L3.1': 2, 'L3.2': 2, 'D3': 2, 'D3.anode': 2, 'D3.cathode': 2, 'N002': 3, 'C8': 2, 'C8.1': 2, 'C8.2': 2, 'L4': 2, 'L4.1': 2, 'L4.2': 2, 'OUT': 4, 'C9': 2, 'C9.1': 2, 'C9.2': 2, 'R11': 2, 'R11.1': 2, 'R11.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'D4': 2, 'D4.anode': 2, 'N005': 2, 'D4.cathode': 2, 'D5': 2, 'D5.anode': 2, 'D5.cathode': 2, 'R12': 2, 'R12.1': 2, 'R12.2': 2, 'R13': 2, 'R13.1': 2, 'R13.2': 2, 'XU1': 8, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'D6': 2, 'D6.anode': 2, 'D6.cathode': 2, 'C10': 2, 'C10.1': 2, 'C10.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};8;0.016649537512846865;1;81;22;36;14.0;10.0;1.0;1.0;6.0;;;4.0
LT1245_TA06_star.gpickle;142;166;{'R1': 2, 'R1.1': 2, 'N017': 3, 'R1.2': 2, '0': 19, 'C1': 2, 'C1.1': 2, 'N018': 3, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'N015': 3, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'N014': 2, 'C3.2': 2, 'N013': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'N010': 4, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'N016': 3, 'M§Q1': 3, 'M§Q1.drain': 2, 'N004': 3, 'M§Q1.gate': 2, 'N012': 2, 'M§Q1.source': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'N011': 3, 'R7': 2, 'R7.1': 2, 'N006': 3, 'R7.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'C5': 2, 'C5.1': 2, 'N007': 3, 'C5.2': 2, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'C6': 2, 'C6.1': 2, 'N005': 6, 'C6.2': 2, 'R8': 2, 'R8.1': 2, 'N009': 2, 'R8.2': 2, 'D2': 2, 'D2.anode': 2, 'N008': 3, 'D2.cathode': 2, 'R9': 2, 'R9.1': 2, 'IN': 7, 'R9.2': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'N003': 3, 'C7': 2, 'C7.1': 2, 'C7.2': 2, 'L1': 2, 'L1.1': 2, 'N001': 2, 'L1.2': 2, 'L2': 2, 'L2.1': 2, 'L2.2': 2, 'L3': 2, 'L3.1': 2, 'L3.2': 2, 'D3': 2, 'D3.anode': 2, 'D3.cathode': 2, 'N002': 3, 'C8': 2, 'C8.1': 2, 'C8.2': 2, 'L4': 2, 'L4.1': 2, 'L4.2': 2, 'OUT': 4, 'C9': 2, 'C9.1': 2, 'C9.2': 2, 'R11': 2, 'R11.1': 2, 'R11.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'D4': 2, 'D4.anode': 2, 'D4.cathode': 2, 'D5': 2, 'D5.anode': 2, 'D5.cathode': 2, 'R12': 2, 'R12.1': 2, 'R12.2': 2, 'R13': 2, 'R13.1': 2, 'R13.2': 2, 'XU1': 8, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'D6': 2, 'D6.anode': 2, 'D6.cathode': 2, 'C11': 2, 'C11.1': 2, 'C11.2': 2, 'I1': 2, 'I1.pos': 2, 'I1.neg': 2};7;0.01658176006392968;1;83;21;37;14.0;10.0;1.0;1.0;6.0;;1.0;4.0
